%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1760177378181030000,10771,1760177378175303168,base_link,0.008726049214601517,-0.0069224354811012745,-2.8074040528736077e-05,0.0002465014592684427,0.00036460271645279987,-0.0010754343386630665
1760177378431754000,10772,1760177378425473664,base_link,0.0047075990587472916,-0.003689381992444396,-0.00011412535968702286,0.00029101951543386643,0.00040377978219633873,-0.0010335968699086851
1760177378682982600,10773,1760177378675593216,base_link,0.0014033929910510778,-0.0011669384548440576,-0.00010491475404705852,0.0002555693201068245,0.00037189859116582496,-0.0010701788947531066
1760177378934492300,10774,1760177378925759104,base_link,-0.0008434474584646523,0.0006414322997443378,1.6332285667886026e-05,0.0002470211740699084,0.0003668123155068952,-0.000991563975575508
1760177379184056200,10775,1760177379176873280,base_link,-0.002151539083570242,0.0015878301346674562,4.741494558402337e-05,0.0002256297809092455,0.00031818209752852293,-0.0010285153276595308
1760177379435044500,10776,1760177379427053504,base_link,-0.0027476041577756405,0.0020364243537187576,3.598124021664262e-05,0.00027418802059847537,0.00038892645797187754,-0.001108083617905805
1760177379680395200,10777,1760177379676162816,base_link,-0.0028855660930275917,0.002167794620618224,1.0220393960480578e-05,0.00028136677778122605,0.0004492818652111843,-0.0010231223320215977
1760177379932953700,10778,1760177379926334848,base_link,-0.002577819162979722,0.0019592230673879385,-3.297709918115288e-05,0.00030289623560638573,0.0003992065607841,-0.0010629901514411602
1760177380182855900,10779,1760177380176453376,base_link,-0.001964777475222945,0.0015780762769281864,-3.798836769419722e-05,0.0002923511930733098,0.00042763510203568507,-0.0010416464794137353
1760177380433567400,10780,1760177380426619008,base_link,-0.0010085856774821877,0.0008558268891647458,0.06658701598644257,0.0003007540975000394,0.0003744370300262418,-0.001040701589978493
1760177380683697300,10781,1760177380676740352,base_link,0.00019671916379593313,1.1810953765234444e-05,0.20383146405220032,0.0002666812063110277,0.0004120997304645917,-0.0010524313220944238
